Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2015-01-02,26.244781494140625,26.55453482936228,26.162013603133126,26.395939382391216,26480000
2015-01-05,25.744712829589844,26.167464473679285,25.65996550189752,26.12583380942673,41182000
2015-01-06,25.109350204467773,25.831445672575708,25.055328646524007,25.796258116180052,54456000
2015-01-07,25.035505294799805,25.349718543930422,24.96116562266541,25.322957320689344,46918000
2015-01-08,25.122732162475586,25.151971940893755,24.533455909070756,24.85510481517705,73054000
2015-01-09,24.815950393676758,25.20648840777159,24.71336161380152,25.18567307381611,42000000
2015-01-12,24.63456153869629,24.794145774577387,24.32976339955976,24.742602769923597,57138000
2015-01-13,24.869478225708008,25.206490036792026,24.644474093088196,24.90763967375932,60958000
2015-01-14,25.074161529541016,25.189638426748395,24.689077839172885,24.801083623360086,52800000
2015-01-15,24.979007720947266,25.263483974305565,24.87988626492731,25.22086263679171,51068000
2015-01-16,25.29867172241211,25.31799916670313,24.933408926318027,24.936382815574586,49658000
2015-01-20,25.272897720336914,25.553906605480144,25.244648610014988,25.41315449636776,46796000
2015-01-21,25.79080581665039,25.863164147556414,25.255551166824418,25.317501831447743,46356000
2015-01-22,26.628877639770508,26.705200537838397,25.866142101657765,25.92016177385231,56068000
2015-01-23,26.859331130981445,27.030810910604092,26.55205635090726,26.665054685544487,45966000
2015-01-26,26.60013198852539,26.837031674172664,26.369675414714727,26.837031674172664,30932000
2015-01-27,25.830453872680664,26.404860645337777,25.81409842796658,26.33646686797369,39148000
2015-01-28,25.396305084228516,26.05347788728196,25.392340528778753,26.019280996974253,35822000
2015-01-29,25.43595314025879,25.533091360936414,24.95273681170265,25.419597695590006,79018000
2015-01-30,26.641265869140625,26.91632698706166,25.681278179058026,25.721918180369666,121108000
2015-02-02,26.376117706298828,26.589228161069897,25.856723125756513,26.481185043761325,75378000
2015-02-03,26.430633544921875,26.636308323051313,26.108984652545644,26.264108986993968,47062000
2015-02-04,26.07379913330078,26.601618178119182,26.020768238843896,26.42270460713762,33896000
2015-02-05,26.25865936279297,26.30128069732533,26.050999463764416,26.1644931353982,33176000
2015-02-06,26.459379196166992,26.7735924347286,26.200178182803285,26.317141077988286,42938000
2015-02-09,26.231401443481445,26.45937945754581,26.145661549000884,26.319618003565182,30314000
2015-02-10,26.770618438720703,26.81224910728996,26.22594863435518,26.373639197387053,47430000
2015-02-11,26.66356658935547,26.859330923142902,26.564445144445028,26.749306478503332,38306000
