Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2015-01-02,0.48242291808128357,0.4860177488504131,0.47475398386573825,0.48242291808128357,113680000
2015-01-05,0.4742748439311981,0.4838610149611052,0.47211797330506783,0.4824230821643796,197952000
2015-01-06,0.4598955512046814,0.47547303002666463,0.4594162498777956,0.47499372869977885,197764000
2015-01-07,0.45869722962379456,0.4673247667682681,0.45725929724339903,0.4632506345467974,321808000
2015-01-08,0.4759523570537567,0.47882822230826705,0.463730015428952,0.46396968038981273,283780000
2015-01-09,0.47786960005760193,0.48146443169362263,0.4711592952852887,0.4776299636611707,209540000
2015-01-12,0.471878319978714,0.47930759199715156,0.46756455005087794,0.47906792700212114,190732000
2015-01-13,0.47115927934646606,0.48505918978269086,0.46780414135828785,0.4754730485948054,236720000
2015-01-14,0.47307655215263367,0.4745144848764987,0.4649283429012827,0.4661266106481847,155260000
2015-01-15,0.46972140669822693,0.4793075485266948,0.46948174172493273,0.4764317116919457,188932000
2015-01-16,0.478348970413208,0.478828271815531,0.4675645317316734,0.4690024645076,181512000
2015-01-20,0.47978678345680237,0.48434015992704005,0.4737954174315777,0.4817039885876497,140308000
2015-01-21,0.48649707436561584,0.4876953704647702,0.4737954328316744,0.4771505990576135,144780000
2015-01-22,0.49488502740859985,0.49632296002282483,0.48242302093586176,0.4874557279477404,159712000
2015-01-23,0.4963229298591614,0.4972815324977501,0.4912901660152365,0.49536427008266737,120416000
2015-01-26,0.4941658675670624,0.49656240193955903,0.491050367169028,0.4941658675670624,133240000
2015-01-27,0.4704402983188629,0.486976407487553,0.4694816671469227,0.4864970776171071,357948000
2015-01-28,0.4627714455127716,0.47810928987074514,0.46253178053492955,0.47619205575487883,272728000
2015-01-29,0.4740350842475891,0.47667125559749096,0.4608541132222773,0.4630110118565068,235340000
2015-01-30,0.4601351320743561,0.4761919388551343,0.4594161944552344,0.47067990283852007,298200000
2015-02-02,0.47020065784454346,0.4721178917192111,0.45390421276329834,0.4630110522412547,259604000
2015-02-03,0.48194366693496704,0.48242299682839207,0.4711592585740575,0.4735557937653707,183468000
2015-02-04,0.4831419587135315,0.4886539953173033,0.47906782607012227,0.4805057871683904,181516000
2015-02-05,0.4910507798194885,0.4912904163167488,0.4831422040305546,0.48362147702507513,140448000
2015-02-06,0.48889362812042236,0.49632292708829545,0.48673672934221035,0.4905711970130634,210524000
