Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2015-01-02,77.76707458496094,78.24289942003792,77.02360347970135,77.89594775017927,18177500
2015-01-05,76.51805877685547,78.56012393144991,76.19092963180485,77.30118268637959,26452200
2015-01-06,75.48711395263672,76.91457357558359,74.70399001385606,76.55771434208222,27399300
2015-01-07,75.48711395263672,76.68657996631937,75.15998479536496,76.09180449317647,22045300
2015-01-08,77.49943542480469,77.54900319489448,75.41771765169077,76.07196835159291,23961000
2015-01-09,77.06326293945312,77.93560728645224,76.52796278915272,77.51925768312091,21157000
2015-01-12,76.0521240234375,77.32097991973623,75.5465616524824,77.16236915121003,19190200
2015-01-13,75.78448486328125,77.40030023672344,75.18970949251431,76.55770116455535,25179600
2015-01-14,75.61595916748047,76.52794848434458,75.36813549031228,75.75473982165639,25918600
2015-01-15,73.4053955078125,75.90345550293978,72.89983295579397,75.73493717326042,34134000
2015-01-16,74.52555084228516,74.66433152316812,73.19721174428838,73.39547526196397,21791500
2015-01-20,75.5763168334961,75.64570717009784,74.16867996930102,75.06084684202307,22821600
2015-01-21,76.07196807861328,76.62709836230351,75.18971622763577,75.49702278772602,25096700
2015-01-22,76.97402954101562,77.07315749143154,76.01247253972774,76.49820479085024,19519500
2015-01-23,77.15248107910156,77.5093478351747,76.36935722899551,76.974047701065,16746500
2015-01-26,76.82535552978516,77.78691280262184,76.61718450622979,77.30118041432598,19260800
2015-01-27,75.12033081054688,76.2107537532515,74.97163505404616,76.04223542527485,20110000
2015-01-28,75.5763168334961,76.96413112851045,75.33840818843004,76.23057506115208,53306400
2015-01-29,77.32100677490234,77.34082934636405,73.56399797405138,76.18101605985579,61293500
2015-01-30,75.24920654296875,77.4796202770441,75.09059571387047,77.32100944794584,42649500
2015-02-02,74.33720397949219,75.47719465079864,73.10800039556057,75.44745701325691,41955300
2015-02-03,74.74363708496094,74.92207046974838,73.21704202910837,74.53546606320558,26957700
2015-02-04,74.97163391113281,75.68536748107134,74.3570358860037,74.43633373367891,20277400
2015-02-05,74.95181274414062,75.31859460305834,74.55529324641506,75.05094072782693,15062600
2015-02-06,73.82173156738281,75.04102004514603,73.6036454818044,75.02119747508426,21211000
2015-02-09,73.7919921875,74.17859657989936,72.81060482558195,73.40538779510064,16194300
2015-02-10,74.53546142578125,74.68414960136984,73.85146556615605,74.19841724749513,15811300
2015-02-11,75.84397888183594,76.08188755263969,74.37685902542225,74.43633430237811,20877400
2015-02-12,75.56642150878906,76.20084970653022,75.22937727456244,76.1909346388522,17235000
2015-02-13,75.0806884765625,75.81425229317536,74.84277977108391,75.79442215597966,18621900
2015-02-17,74.94187927246094,76.24048049767289,74.42640934609437,74.64449539443433,25254400
2015-02-18,76.04222869873047,76.23057714450246,74.79319504278403,75.27893497525078,22426400
2015-02-19,78.7286376953125,79.1449797305421,76.28013812725594,76.31979083008443,45851200
2015-02-20,79.2044448852539,79.6406093930417,78.51053408512838,78.85749326668017,36931700
2015-02-23,78.15367889404297,79.49193293285563,77.69768419072825,79.26393179970869,24139100
2015-02-24,77.76707458496094,78.78811458908662,77.4201229151023,77.81664235050326,18897100
2015-02-25,78.8674087524414,79.50183679434203,77.81663872610204,77.81663872610204,25593800
2015-02-26,79.71002960205078,80.6616718350596,79.026033674615,79.1846369319597,31111900
2015-02-27,78.28255462646484,80.52288307968269,77.9356029454969,79.97766789317632,30739200
2015-03-02,79.05577087402344,79.1648139216467,77.83647477922692,78.31229967458121,21662500
2015-03-03,78.90706634521484,79.00619431485242,77.83646612197876,78.91698141107238,18635000
2015-03-04,80.19574737548828,80.44357106480501,78.16359009789961,78.60967727645699,28126700
2015-03-05,80.5030517578125,81.27626051053582,80.34444851870532,80.52288188956297,27825700
2015-03-06,79.31351470947266,80.6220238010445,79.1350813077592,80.19576665045015,24488600
2015-03-09,78.74847412109375,79.21438396283529,77.94552005986628,78.98638279409654,18925100
2015-03-10,76.87492370605469,78.5700371036457,76.87492370605469,77.81665085038969,23067100
2015-03-11,76.89473724365234,77.74725137569477,76.58743827616465,77.12273837509682,20215700
2015-03-12,78.24290466308594,78.36186277057135,77.23178721988889,77.42012810301617,16093300
2015-03-13,77.37056732177734,78.68898374578289,77.00378549865962,77.91577496032681,18557300
2015-03-16,77.39038848876953,77.4399562563664,76.68657005417496,77.28134545044,19305400
2015-03-17,78.66915130615234,79.08549328255042,77.65802643435282,77.67785656445484,22170000
2015-03-18,80.20565795898438,80.53277946273975,78.4807997323764,78.56010512364125,36912400
2015-03-19,82.02964782714844,82.27747153659601,80.2948818610154,80.41383996422282,42099500
2015-03-20,83.07051849365234,83.86354990305719,82.34686986412753,82.6640839404855,44466300
2015-03-23,83.69502258300781,84.22040763147263,82.5748621506768,83.18946010338082,27357300
2015-03-24,84.56735229492188,85.3207384189263,83.78422853863732,83.97257696038311,32576500
2015-03-25,82.19815826416016,84.77552308304193,82.19815826416016,84.75570051589503,37436100
2015-03-26,82.28739166259766,83.04077034029963,81.42496237801527,81.99991523440353,32794800
2015-03-27,82.57486724853516,83.21920287576444,82.15851764744356,82.65416509176136,18372600
2015-03-30,82.47574615478516,83.60582192072232,81.69262971102367,83.08043674780185,24527700
2015-03-31,81.50425720214844,82.77311329771341,81.49434213681401,82.1783379482897,19734300
2015-04-01,80.95906066894531,81.99992344200415,80.16602920835915,81.78183733237424,22058200
2015-04-02,80.85001373291016,81.84130868329102,80.73106317917183,81.53400966882664,19664100
2015-04-06,81.72236633300781,82.08914066115891,80.09664305622825,80.09664305622825,19062900
2015-04-07,81.60337829589844,82.69380093852945,81.50425033983711,81.93050735758122,17467000
2015-04-08,81.56373596191406,82.37659740563981,81.12756382426343,81.91068763369105,18966700
2015-04-09,81.45469665527344,82.07921725603241,80.99870192821521,81.78182577348247,15927300
2015-04-10,81.3258285522461,81.89086630137822,81.19696294734906,81.49434685779899,12529700
2015-04-13,82.28739166259766,83.20929622095127,81.20687629021421,81.21679135683605,26883100
2015-04-14,82.79295349121094,82.96147938585793,81.72236065952109,82.44600176043272,19634200
2015-04-15,81.99000549316406,82.93174024592854,81.55383328923187,82.82269719494549,22390900
2015-04-16,81.59347534179688,82.34686153304405,81.43487210115396,81.75208614541917,13769700
2015-04-17,80.0768051147461,81.39522921770508,79.67037811665682,80.77071611982043,24215000
2015-04-20,82.36668395996094,82.42616679270641,80.53279003337215,80.83018150816142,28796800
2015-04-21,82.89207458496094,83.75449622779455,82.81276918518935,83.26876388940717,27171900
2015-04-22,83.89327239990234,84.00231542799965,82.92180777519027,83.58597344598019,45548000
2015-04-23,81.6926040649414,84.84491411284708,81.6926040649414,83.36788705140432,73728100
2015-04-24,80.82026672363281,82.21799607183827,80.77070651964827,82.04947020194854,29660400
2015-04-27,81.19697570800781,82.20809326320851,80.91940675979495,81.15732300112026,25446000
2015-04-28,79.97766876220703,81.18704968870442,79.53158910511252,81.11765935175683,23775300
2015-04-29,79.76948547363281,80.68147477971189,78.82775097374342,79.31349082059327,26430300
2015-04-30,78.08428192138672,80.25521978264081,77.63820232169437,79.3134928219665,28999000
2015-05-01,78.30238342285156,79.06568474466519,77.4300466180446,78.55020715224923,24136400
2015-05-04,78.12394714355469,78.9962914790535,77.94551376247355,78.63942471689121,14692000
2015-05-05,76.88483428955078,78.11404547909507,76.54779763508175,77.86622174034538,22311300
2015-05-06,77.42012023925781,78.12393862035356,76.3792652656566,77.29125464147259,28663000
2015-05-07,77.74725341796875,78.25281589629247,76.88482419764937,77.32099634075057,19749400
2015-05-08,77.82656860351562,78.5403021772383,77.35074370004043,78.41142899349488,19943600
2015-05-11,77.33091735839844,78.34203482988713,77.25161195118916,77.79682717202809,18874100
2015-05-12,76.78569793701172,77.2119550237184,76.12153220467182,77.19213245449043,21285300
